biological_instance_id,environment_id,environment_key,dataset_id,condition,condition_field,perturbation_label,dose,timepoint,n_reference_groups,total_cells,source_reference_keys,aggregation_rule,ground_truth_path,split,split_seed,model_seeds
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~jmjd7,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,JMJD7,,,1,204,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~jpt1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,JPT1,,,1,149,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~kcnn4,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,KCNN4,,,1,192,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~kdr,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,KDR,,,1,200,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~klf4,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,KLF4,,,1,200,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~lamp2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,LAMP2,,,1,226,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~lcp1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,LCP1,,,1,215,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~lef1-as1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,LEF1-AS1,,,1,213,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~lgals3,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,LGALS3,,,1,186,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~lgals3bp,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,LGALS3BP,,,1,175,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~linc00518,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,LINC00518,,,1,200,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~lrpap1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,LRPAP1,,,1,176,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~lrrc75a-as1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,LRRC75A-AS1,,,1,119,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~ly96,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,LY96,,,1,190,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~mc1r,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,MC1R,,,1,195,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~mdh2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,MDH2,,,1,164,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~mfge8,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,MFGE8,,,1,236,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~mia,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,MIA,,,1,167,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~mrpl47,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,MRPL47,,,1,119,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~mt2a,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,MT2A,,,1,145,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~myc,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,MYC,,,1,40,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~naca,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NACA,,,1,20,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~ncl,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NCL,,,1,45,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~ndufa13,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NDUFA13,,,1,109,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~neat1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NEAT1,,,1,143,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~ngfr,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NGFR,,,1,165,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~nme1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NME1,,,1,156,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~nmrk1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NMRK1,,,1,210,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~nolc1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NOLC1,,,1,82,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~nono,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NONO,,,1,166,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~npc1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NPC1,,,1,198,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~npc2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NPC2,,,1,171,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~nsg1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NSG1,,,1,187,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~nt5e,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NT5E,,,1,247,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~nup50-as1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,NUP50-AS1,,,1,153,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~p2rx4,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,P2RX4,,,1,95,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~pabpc1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PABPC1,,,1,57,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~paics,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PAICS,,,1,66,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~pet100,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PET100,,,1,87,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~pfdn4,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PFDN4,,,1,212,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~pfn1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PFN1,,,1,87,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~pik3ip1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PIK3IP1,,,1,158,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~pold2,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,POLD2,,,1,44,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~ppa1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PPA1,,,1,31,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~ppia,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PPIA,,,1,149,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~prelid3b,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PRELID3B,,,1,33,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~pros1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PROS1,,,1,166,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,validation,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~psap,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PSAP,,,1,226,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~psmb8-as1,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PSMB8-AS1,,,1,161,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~ptma,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PTMA,,,1,149,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~puf60,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PUF60,,,1,55,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~pygb,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,PYGB,,,1,172,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,test,20261007,"0,1,2"
bio__v~env%5F%5Fv~frangiehizar2021%255frna%5F%5Fv~patient-derived%255fmelanoma%5F%5Fv~rna%5F%5Fv~control__v~rab27a,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,FrangiehIzar2021_RNA,Control,perturbation_2,RAB27A,,,1,163,Control,weighted_mean_of_batch_matched_deltas,data/processed/FrangiehIzar2021_RNA_condition_ground_truth.parquet,train,20261007,"0,1,2"
