prediction_id,biological_instance_id,environment_id,predictor,prediction_norm,prediction_sparsity,prediction_concentration,prediction_geometry_distance,support_cells,support_signatures,reference_key_overlap,perturbation_seen_fraction,component_seen_fraction,combination_novelty,perturbation_novelty,cell_context_code,perturbation_modality_code,readout_modality_code,condition_code,platform_code,batch_distance
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-cnn1__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-cnn1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-osr2__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-osr2,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-ptpn12__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-ptpn12,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-ptpn9__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-ptpn9,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-ubash3a__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-ubash3a,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-zbtb25__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-zbtb25,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb1__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb10__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb10,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb10-dlx2__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb10-dlx2,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb10-elmsan1__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb10-elmsan1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb10-ptpn12__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb10-ptpn12,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb10-snai1__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb10-snai1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb25__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb25,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zc3hav1__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zc3hav1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zc3hav1-cebpe__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zc3hav1-cebpe,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zc3hav1-hoxc13__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zc3hav1-hoxc13,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-znf318__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-znf318,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-znf318-foxl2__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-znf318-foxl2,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-control__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-control,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.0,1.0,0.0,1.0,13343.0,41.0,1.0,1.0,1.0,0.0,0.15617376188860607,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-ahr__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-ahr,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-ahr-fev__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-ahr-fev,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-ahr-klf1__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-ahr-klf1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-arid1a__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-arid1a,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-arrdc3__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-arrdc3,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-atl1__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-atl1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bak1__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bak1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bcl2l11__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bcl2l11,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bcl2l11-bak1__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bcl2l11-bak1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bcl2l11-tgfbr2__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bcl2l11-tgfbr2,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bcorl1__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bcorl1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bpgm__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bpgm,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bpgm-samd1__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bpgm-samd1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bpgm-zbtb1__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-bpgm-zbtb1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-c19orf26__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-c19orf26,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-c3orf72__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-c3orf72,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbfa2t3__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbfa2t3,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl-cnn1__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl-cnn1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl-ptpn12__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl-ptpn12,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl-ptpn9__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl-ptpn9,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl-tgfbr2__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl-tgfbr2,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl-ubash3a__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl-ubash3a,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl-ubash3b__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cbl-ubash3b,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cdkn1a__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cdkn1a,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cdkn1b__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cdkn1b,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cdkn1b-cdkn1a__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cdkn1b-cdkn1a,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cdkn1c__mean-global__dataset-heldout-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cdkn1c,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,0.744910478591919,0.0,0.1202428862452507,0.8797571137547493,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
